"subjID" "actID" "variable" "(all)"
14 5 "fBodyAcc-mean()-X" -0.9726995625
14 5 "fBodyAcc-mean()-Y" -0.942178248333333
14 5 "fBodyAcc-mean()-Z" -0.9424220265
14 5 "fBodyAcc-std()-X" -0.973605553666667
14 5 "fBodyAcc-std()-Y" -0.926055903
14 5 "fBodyAcc-std()-Z" -0.917781858666667
14 6 "tBodyAcc-mean()-X" 0.233275439803922
14 6 "tBodyAcc-mean()-Y" -0.0113424652490196
14 6 "tBodyAcc-mean()-Z" -0.0868333315509804
14 6 "tBodyAcc-std()-X" -0.917501887333333
14 6 "tBodyAcc-std()-Y" -0.909697040980392
14 6 "tBodyAcc-std()-Z" -0.900331921686275
14 6 "tGravityAcc-mean()-X" -0.145483631627451
14 6 "tGravityAcc-mean()-Y" 0.48539692745098
14 6 "tGravityAcc-mean()-Z" 0.83656291
14 6 "tGravityAcc-std()-X" -0.862136937254902
14 6 "tGravityAcc-std()-Y" -0.94877486372549
14 6 "tGravityAcc-std()-Z" -0.90130385627451
14 6 "fBodyAcc-mean()-X" -0.933936178235294
14 6 "fBodyAcc-mean()-Y" -0.930366906078431
14 6 "fBodyAcc-mean()-Z" -0.927882307058824
14 6 "fBodyAcc-std()-X" -0.911972655156863
14 6 "fBodyAcc-std()-Y" -0.905221049156863
14 6 "fBodyAcc-std()-Z" -0.894055710980392
15 1 "tBodyAcc-mean()-X" 0.273899207962963
15 1 "tBodyAcc-mean()-Y" -0.0170809740090741
15 1 "tBodyAcc-mean()-Z" -0.107621819518519
15 1 "tBodyAcc-std()-X" -0.327961801111111
15 1 "tBodyAcc-std()-Y" 0.138912923691296
15 1 "tBodyAcc-std()-Z" -0.518932634814815
15 1 "tGravityAcc-mean()-X" 0.951524391481481
15 1 "tGravityAcc-mean()-Y" -0.233918282592593
15 1 "tGravityAcc-mean()-Z" 0.0757356734814815
15 1 "tGravityAcc-std()-X" -0.978397287962963
15 1 "tGravityAcc-std()-Y" -0.971056501481481
15 1 "tGravityAcc-std()-Z" -0.95805876537037
15 1 "fBodyAcc-mean()-X" -0.31744092037037
15 1 "fBodyAcc-mean()-Y" 0.111321097159074
15 1 "fBodyAcc-mean()-Z" -0.554942138148148
15 1 "fBodyAcc-std()-X" -0.332520626851852
15 1 "fBodyAcc-std()-Y" 0.0805646237194445
15 1 "fBodyAcc-std()-Z" -0.537026414814815
15 2 "tBodyAcc-mean()-X" 0.270187595833333
15 2 "tBodyAcc-mean()-Y" -0.0287523860708333
15 2 "tBodyAcc-mean()-Z" -0.116952464895833
15 2 "tBodyAcc-std()-X" -0.0260971840270833
15 2 "tBodyAcc-std()-Y" -0.00406536043541667
15 2 "tBodyAcc-std()-Z" -0.379717488104167
15 2 "tGravityAcc-mean()-X" 0.918544812291667
15 2 "tGravityAcc-mean()-Y" -0.3149610125
15 2 "tGravityAcc-mean()-Z" 0.0811803405
15 2 "tGravityAcc-std()-X" -0.952562395625
15 2 "tGravityAcc-std()-Y" -0.927648821458333
15 2 "tGravityAcc-std()-Z" -0.92161847875
15 2 "fBodyAcc-mean()-X" -0.0746328434375
15 2 "fBodyAcc-mean()-Y" -0.1019354328
15 2 "fBodyAcc-mean()-Z" -0.5395910825
15 2 "fBodyAcc-std()-X" -0.00838243761666667
15 2 "fBodyAcc-std()-Y" -0.0191328333041667
15 2 "fBodyAcc-std()-Z" -0.349600353270833
15 3 "tBodyAcc-mean()-X" 0.280198851190476
15 3 "tBodyAcc-mean()-Y" -0.00563047804309524
15 3 "tBodyAcc-mean()-Z" -0.110526066428571
15 3 "tBodyAcc-std()-X" 0.406471051190476
15 3 "tBodyAcc-std()-Y" 0.186532377428571
15 3 "tBodyAcc-std()-Z" -0.281982181666667
15 3 "tGravityAcc-mean()-X" 0.932302200476191
15 3 "tGravityAcc-mean()-Y" -0.167462317142857
15 3 "tGravityAcc-mean()-Z" 0.0788822410992857
15 3 "tGravityAcc-std()-X" -0.942806478333333
15 3 "tGravityAcc-std()-Y" -0.925685893571429
15 3 "tGravityAcc-std()-Z" -0.93400831
15 3 "fBodyAcc-mean()-X" 0.235309825547619
15 3 "fBodyAcc-mean()-Y" 0.167518099964286
15 3 "fBodyAcc-mean()-Z" -0.259812204547619
15 3 "fBodyAcc-std()-X" 0.466325681428571
15 3 "fBodyAcc-std()-Y" 0.1199936036
15 3 "fBodyAcc-std()-Z" -0.357407559285714
15 4 "tBodyAcc-mean()-X" 0.27290337979661
15 4 "tBodyAcc-mean()-Y" -0.0117188472271186
15 4 "tBodyAcc-mean()-Z" -0.11366125320339
15 4 "tBodyAcc-std()-X" -0.987084356101695
15 4 "tBodyAcc-std()-Y" -0.922407162881356
15 4 "tBodyAcc-std()-Z" -0.949338025084746
15 4 "tGravityAcc-mean()-X" 0.89036426220339
15 4 "tGravityAcc-mean()-Y" 0.210849305016949
15 4 "tGravityAcc-mean()-Z" 0.00281565980440678
15 4 "tGravityAcc-std()-X" -0.982620883728814
15 4 "tGravityAcc-std()-Y" -0.943561411694915
15 4 "tGravityAcc-std()-Z" -0.952973658983051
15 4 "fBodyAcc-mean()-X" -0.986619609491525
15 4 "fBodyAcc-mean()-Y" -0.938926430779661
15 4 "fBodyAcc-mean()-Z" -0.963227004915254
15 4 "fBodyAcc-std()-X" -0.987384778983051
15 4 "fBodyAcc-std()-Y" -0.919162700338983
15 4 "fBodyAcc-std()-Z" -0.945704713050847
15 5 "tBodyAcc-mean()-X" 0.278915803962264
15 5 "tBodyAcc-mean()-Y" -0.0183516360396226
15 5 "tBodyAcc-mean()-Z" -0.105910832679245
15 5 "tBodyAcc-std()-X" -0.988949247358491
15 5 "tBodyAcc-std()-Y" -0.931900148301887
15 5 "tBodyAcc-std()-Z" -0.951670257924528
15 5 "tGravityAcc-mean()-X" 0.965528899622642
15 5 "tGravityAcc-mean()-Y" -0.164713175490566
15 5 "tGravityAcc-mean()-Z" 0.0645975994528302
15 5 "tGravityAcc-std()-X" -0.988432084716981
15 5 "tGravityAcc-std()-Y" -0.965687978301887
15 5 "tGravityAcc-std()-Z" -0.958810153207547
15 5 "fBodyAcc-mean()-X" -0.986724998867925
15 5 "fBodyAcc-mean()-Y" -0.943348788679245
15 5 "fBodyAcc-mean()-Z" -0.965473514528302
15 5 "fBodyAcc-std()-X" -0.990060962641509
15 5 "fBodyAcc-std()-Y" -0.930286443396226
15 5 "fBodyAcc-std()-Z" -0.947905911320755
15 6 "tBodyAcc-mean()-X" 0.2894756525
15 6 "tBodyAcc-mean()-Y" -0.0166296542054167
15 6 "tBodyAcc-mean()-Z" -0.118530240291667
15 6 "tBodyAcc-std()-X" -0.972255551527778
15 6 "tBodyAcc-std()-Y" -0.962759422361111
15 6 "tBodyAcc-std()-Z" -0.929586835277778
15 6 "tGravityAcc-mean()-X" -0.1719930545
15 6 "tGravityAcc-mean()-Y" 0.899242553055556
15 6 "tGravityAcc-mean()-Z" -0.0369192905555556
15 6 "tGravityAcc-std()-X" -0.961509742916667
15 6 "tGravityAcc-std()-Y" -0.986036192361111
15 6 "tGravityAcc-std()-Z" -0.950710357083333
15 6 "fBodyAcc-mean()-X" -0.974016176527778
15 6 "fBodyAcc-mean()-Y" -0.962461124305556
15 6 "fBodyAcc-mean()-Z" -0.95156594625
15 6 "fBodyAcc-std()-X" -0.971718824583333
15 6 "fBodyAcc-std()-Y" -0.964590430138889
15 6 "fBodyAcc-std()-Z" -0.923923991944444
16 1 "tBodyAcc-mean()-X" 0.276023564509804
16 1 "tBodyAcc-mean()-Y" -0.0204286929452941
16 1 "tBodyAcc-mean()-Z" -0.108804049803922
16 1 "tBodyAcc-std()-X" -0.404692523921569
16 1 "tBodyAcc-std()-Y" -0.314569762352941
16 1 "tBodyAcc-std()-Z" -0.159799790235294
16 1 "tGravityAcc-mean()-X" 0.925981326078431
16 1 "tGravityAcc-mean()-Y" -0.0668246472745098
16 1 "tGravityAcc-mean()-Z" -0.217351194313725
16 1 "tGravityAcc-std()-X" -0.982469595490196
16 1 "tGravityAcc-std()-Y" -0.973784841960784
16 1 "tGravityAcc-std()-Z" -0.961387254313726
16 1 "fBodyAcc-mean()-X" -0.394790433529412
16 1 "fBodyAcc-mean()-Y" -0.321500667843137
16 1 "fBodyAcc-mean()-Z" -0.244363048235294
16 1 "fBodyAcc-std()-X" -0.409070488039216
16 1 "fBodyAcc-std()-Y" -0.354370678627451
16 1 "fBodyAcc-std()-Z" -0.180501317941176
16 2 "tBodyAcc-mean()-X" 0.255986102627451
16 2 "tBodyAcc-mean()-Y" -0.0143654945011765
16 2 "tBodyAcc-mean()-Z" -0.124074517745098
16 2 "tBodyAcc-std()-X" -0.397083831568627
16 2 "tBodyAcc-std()-Y" -0.163732745078431
16 2 "tBodyAcc-std()-Z" -0.129283825721569
16 2 "tGravityAcc-mean()-X" 0.826874282745098
16 2 "tGravityAcc-mean()-Y" -0.0805926025490196
16 2 "tGravityAcc-mean()-Z" -0.379059698039216
16 2 "tGravityAcc-std()-X" -0.948413552745098
16 2 "tGravityAcc-std()-Y" -0.933657461176471
16 2 "tGravityAcc-std()-Z" -0.907649558823529
16 2 "fBodyAcc-mean()-X" -0.474984014705882
16 2 "fBodyAcc-mean()-Y" -0.268063812745098
16 2 "fBodyAcc-mean()-Z" -0.335853041176471
16 2 "fBodyAcc-std()-X" -0.369636140980392
16 2 "fBodyAcc-std()-Y" -0.166324239117647
16 2 "fBodyAcc-std()-Z" -0.094561233145098
16 3 "tBodyAcc-mean()-X" 0.295586802191489
16 3 "tBodyAcc-mean()-Y" -0.0183898583787234
16 3 "tBodyAcc-mean()-Z" -0.119873705148936
16 3 "tBodyAcc-std()-X" 0.207251997929787
16 3 "tBodyAcc-std()-Y" -0.146993837655319
16 3 "tBodyAcc-std()-Z" 0.0114353944787234
16 3 "tGravityAcc-mean()-X" 0.917818427021277
16 3 "tGravityAcc-mean()-Y" -0.0584832676382979
16 3 "tGravityAcc-mean()-Z" -0.225382496382979
16 3 "tGravityAcc-std()-X" -0.957785118085106
16 3 "tGravityAcc-std()-Y" -0.955487793617021
16 3 "tGravityAcc-std()-Z" -0.910588943191489
16 3 "fBodyAcc-mean()-X" 0.0368263528276596
16 3 "fBodyAcc-mean()-Y" -0.134598352726809
16 3 "fBodyAcc-mean()-Z" -0.04769426376
16 3 "fBodyAcc-std()-X" 0.266115492098298
16 3 "fBodyAcc-std()-Y" -0.208680587882979
16 3 "fBodyAcc-std()-Z" -0.0379716239787234
16 4 "tBodyAcc-mean()-X" 0.280768574492754
16 4 "tBodyAcc-mean()-Y" -0.0102497939956522
16 4 "tBodyAcc-mean()-Z" -0.0891404038405797
16 4 "tBodyAcc-std()-X" -0.986825605362319
16 4 "tBodyAcc-std()-Y" -0.951607872463768
16 4 "tBodyAcc-std()-Z" -0.939672247101449
16 4 "tGravityAcc-mean()-X" 0.942457377971014
16 4 "tGravityAcc-mean()-Y" -0.086588253942029
16 4 "tGravityAcc-mean()-Z" 0.0892682200463768
16 4 "tGravityAcc-std()-X" -0.980158243333333
16 4 "tGravityAcc-std()-Y" -0.968023206956522
16 4 "tGravityAcc-std()-Z" -0.945813561478261
16 4 "fBodyAcc-mean()-X" -0.987043828985507
16 4 "fBodyAcc-mean()-Y" -0.961456685507246
16 4 "fBodyAcc-mean()-Z" -0.959552230434783
16 4 "fBodyAcc-std()-X" -0.986892418405797
16 4 "fBodyAcc-std()-Y" -0.949829260434783
16 4 "fBodyAcc-std()-Z" -0.934652146521739
16 5 "tBodyAcc-mean()-X" 0.283497402948718
16 5 "tBodyAcc-mean()-Y" -0.0165999672935897
16 5 "tBodyAcc-mean()-Z" -0.103657729076923
16 5 "tBodyAcc-std()-X" -0.989076811794872
16 5 "tBodyAcc-std()-Y" -0.960298267692308
16 5 "tBodyAcc-std()-Z" -0.953468961666667
16 5 "tGravityAcc-mean()-X" 0.941587749358974
16 5 "tGravityAcc-mean()-Y" -0.0578867045
16 5 "tGravityAcc-mean()-Z" -0.166737468166667
16 5 "tGravityAcc-std()-X" -0.985359689871795
16 5 "tGravityAcc-std()-Y" -0.980552435769231
16 5 "tGravityAcc-std()-Z" -0.959562830769231
16 5 "fBodyAcc-mean()-X" -0.989427670897436
16 5 "fBodyAcc-mean()-Y" -0.96931401525641
16 5 "fBodyAcc-mean()-Z" -0.969999504230769
16 5 "fBodyAcc-std()-X" -0.989100620641026
16 5 "fBodyAcc-std()-Y" -0.958174310128205
16 5 "fBodyAcc-std()-Z" -0.948540267051282
16 6 "tBodyAcc-mean()-X" 0.274227162571429
16 6 "tBodyAcc-mean()-Y" -0.0166103510562857
16 6 "tBodyAcc-mean()-Z" -0.107310493242857
16 6 "tBodyAcc-std()-X" -0.973691429428571
16 6 "tBodyAcc-std()-Y" -0.943061150285714
16 6 "tBodyAcc-std()-Z" -0.965490276285714
16 6 "tGravityAcc-mean()-X" -0.206783742242857
16 6 "tGravityAcc-mean()-Y" -0.0199270225714286
16 6 "tGravityAcc-mean()-Z" 0.893884468571429
16 6 "tGravityAcc-std()-X" -0.963761977857143
16 6 "tGravityAcc-std()-Y" -0.966087103857143
16 6 "tGravityAcc-std()-Z" -0.967886002
16 6 "fBodyAcc-mean()-X" -0.980213187428571
16 6 "fBodyAcc-mean()-Y" -0.963635575142857
16 6 "fBodyAcc-mean()-Z" -0.974580069142857
16 6 "fBodyAcc-std()-X" -0.971409075142857
16 6 "fBodyAcc-std()-Y" -0.937083636714286
16 6 "fBodyAcc-std()-Z" -0.962524372714286
17 1 "tBodyAcc-mean()-X" 0.272341855245902
17 1 "tBodyAcc-mean()-Y" -0.0184875403339344
17 1 "tBodyAcc-mean()-Z" -0.109792122032787
17 1 "tBodyAcc-std()-X" -0.31950017295082
17 1 "tBodyAcc-std()-Y" -0.0175797885542623
17 1 "tBodyAcc-std()-Z" -0.265824489180328
17 1 "tGravityAcc-mean()-X" 0.92811236852459
17 1 "tGravityAcc-mean()-Y" -0.179927382704918
17 1 "tGravityAcc-mean()-Z" -0.190265949622951
17 1 "tGravityAcc-std()-X" -0.980983351639344
17 1 "tGravityAcc-std()-Y" -0.968613202622951
17 1 "tGravityAcc-std()-Z" -0.956903248196721
17 1 "fBodyAcc-mean()-X" -0.360991674918033
17 1 "fBodyAcc-mean()-Y" -0.0650267622126229
17 1 "fBodyAcc-mean()-Z" -0.382832802295082
17 1 "fBodyAcc-std()-X" -0.304806274098361
17 1 "fBodyAcc-std()-Y" -0.0556137930852459
17 1 "fBodyAcc-std()-Z" -0.262391594918033
17 2 "tBodyAcc-mean()-X" 0.252604768583333
17 2 "tBodyAcc-mean()-Y" -0.0228645614308333
17 2 "tBodyAcc-mean()-Z" -0.121290442104167
17 2 "tBodyAcc-std()-X" -0.062952754100625
17 2 "tBodyAcc-std()-Y" -0.0131721014395833
17 2 "tBodyAcc-std()-Z" -0.230220954239583
17 2 "tGravityAcc-mean()-X" 0.853530565833333
17 2 "tGravityAcc-mean()-Y" -0.284153753333333
17 2 "tGravityAcc-mean()-Z" -0.298171464166667
17 2 "tGravityAcc-std()-X" -0.949460372291667
17 2 "tGravityAcc-std()-Y" -0.91597346625
17 2 "tGravityAcc-std()-Z" -0.930159843541667
17 2 "fBodyAcc-mean()-X" -0.1397522212625
17 2 "fBodyAcc-mean()-Y" -0.1175197356
17 2 "fBodyAcc-mean()-Z" -0.3999234945625
17 2 "fBodyAcc-std()-X" -0.0355381172854167
17 2 "fBodyAcc-std()-Y" -0.0252781736083333
17 2 "fBodyAcc-std()-Z" -0.2048157105
17 3 "tBodyAcc-mean()-X" 0.29391828326087
17 3 "tBodyAcc-mean()-Y" -0.0167359404347826
17 3 "tBodyAcc-mean()-Z" -0.0892432745173913
17 3 "tBodyAcc-std()-X" 0.187719760269565
17 3 "tBodyAcc-std()-Y" -0.0607892037384783
17 3 "tBodyAcc-std()-Z" -0.231064156615217
17 3 "tGravityAcc-mean()-X" 0.928817578043478
17 3 "tGravityAcc-mean()-Y" -0.151077057652174
17 3 "tGravityAcc-mean()-Z" -0.160962985956522
17 3 "tGravityAcc-std()-X" -0.950026242173913
17 3 "tGravityAcc-std()-Y" -0.946576675652174
17 3 "tGravityAcc-std()-Z" -0.901097766521739
17 3 "fBodyAcc-mean()-X" -0.0226239171245652
17 3 "fBodyAcc-mean()-Y" -0.130272514565217
17 3 "fBodyAcc-mean()-Z" -0.3180818605
17 3 "fBodyAcc-std()-X" 0.258941676302174
17 3 "fBodyAcc-std()-Y" -0.0860527358695652
17 3 "fBodyAcc-std()-Z" -0.245413541641304
17 4 "tBodyAcc-mean()-X" 0.2773570196875
17 4 "tBodyAcc-mean()-Y" -0.014156274084375
17 4 "tBodyAcc-mean()-Z" -0.11362408509375
17 4 "tBodyAcc-std()-X" -0.9944439053125
17 4 "tBodyAcc-std()-Y" -0.96185862984375
17 4 "tBodyAcc-std()-Z" -0.96572919578125
17 4 "tGravityAcc-mean()-X" 0.94488374765625
17 4 "tGravityAcc-mean()-Y" -0.002814673171875
17 4 "tGravityAcc-mean()-Z" -0.135803881679687
17 4 "tGravityAcc-std()-X" -0.99019661703125
17 4 "tGravityAcc-std()-Y" -0.9667201059375
17 4 "tGravityAcc-std()-Z" -0.9566106440625
17 4 "fBodyAcc-mean()-X" -0.9939693815625
17 4 "fBodyAcc-mean()-Y" -0.96992798921875
17 4 "fBodyAcc-mean()-Z" -0.97484160453125
17 4 "fBodyAcc-std()-X" -0.99465731359375
17 4 "fBodyAcc-std()-Y" -0.959789141875
17 4 "fBodyAcc-std()-Z" -0.96292107328125
17 5 "tBodyAcc-mean()-X" 0.277942503333333
17 5 "tBodyAcc-mean()-Y" -0.0174120064169231
17 5 "tBodyAcc-mean()-Z" -0.111432145565
17 5 "tBodyAcc-std()-X" -0.991163919871795
17 5 "tBodyAcc-std()-Y" -0.968176663717949
17 5 "tBodyAcc-std()-Z" -0.970462679230769
17 5 "tGravityAcc-mean()-X" 0.904678547435897
17 5 "tGravityAcc-mean()-Y" -0.257486817948718
17 5 "tGravityAcc-mean()-Z" -0.202687757012821
17 5 "tGravityAcc-std()-X" -0.985751365769231
17 5 "tGravityAcc-std()-Y" -0.975810476025641
17 5 "tGravityAcc-std()-Z" -0.969171762179487
17 5 "fBodyAcc-mean()-X" -0.990927533846154
17 5 "fBodyAcc-mean()-Y" -0.97417056948718
17 5 "fBodyAcc-mean()-Z" -0.980231575769231
17 5 "fBodyAcc-std()-X" -0.991318528333333
17 5 "fBodyAcc-std()-Y" -0.966427323846154
17 5 "fBodyAcc-std()-Z" -0.966999000897436
17 6 "tBodyAcc-mean()-X" 0.269780085577465
17 6 "tBodyAcc-mean()-Y" -0.0168462006729577
17 6 "tBodyAcc-mean()-Z" -0.107006279704225
17 6 "tBodyAcc-std()-X" -0.972960567323944
17 6 "tBodyAcc-std()-Y" -0.944792875211268
17 6 "tBodyAcc-std()-Z" -0.953476700140845
17 6 "tGravityAcc-mean()-X" -0.19913309
17 6 "tGravityAcc-mean()-Y" 0.658792072253521
17 6 "tGravityAcc-mean()-Z" 0.722657502112676
17 6 "tGravityAcc-std()-X" -0.961063222394366
17 6 "tGravityAcc-std()-Y" -0.961466681267606
17 6 "tGravityAcc-std()-Z" -0.957164565211268
17 6 "fBodyAcc-mean()-X" -0.974359280140845
17 6 "fBodyAcc-mean()-Y" -0.954648102253521
17 6 "fBodyAcc-mean()-Z" -0.965406091549296
17 6 "fBodyAcc-std()-X" -0.972438525352113
17 6 "fBodyAcc-std()-Y" -0.942791615915493
17 6 "fBodyAcc-std()-Z" -0.950116956478873
18 1 "tBodyAcc-mean()-X" 0.273887758571429
18 1 "tBodyAcc-mean()-Y" -0.0178023631866071
18 1 "tBodyAcc-mean()-Z" -0.104218315464286
18 1 "tBodyAcc-std()-X" -0.37600552125
18 1 "tBodyAcc-std()-Y" -0.227005874892857
18 1 "tBodyAcc-std()-Z" -0.428348061071429
18 1 "tGravityAcc-mean()-X" 0.92386524875
18 1 "tGravityAcc-mean()-Y" -0.254317085892857
18 1 "tGravityAcc-mean()-Z" -0.0609313415892857
18 1 "tGravityAcc-std()-X" -0.983010882678571
18 1 "tGravityAcc-std()-Y" -0.975311658928571
18 1 "tGravityAcc-std()-Z" -0.97248384875
18 1 "fBodyAcc-mean()-X" -0.37147515625
18 1 "fBodyAcc-mean()-Y" -0.24360627125
18 1 "fBodyAcc-mean()-Z" -0.48977105125
18 1 "fBodyAcc-std()-X" -0.378068199285714
18 1 "fBodyAcc-std()-Y" -0.267273644642857
18 1 "fBodyAcc-std()-Z" -0.439861578035714
18 2 "tBodyAcc-mean()-X" 0.265401201896552
18 2 "tBodyAcc-mean()-Y" -0.0222060684378914
18 2 "tBodyAcc-mean()-Z" -0.112655891327586
18 2 "tBodyAcc-std()-X" -0.380168286724138
18 2 "tBodyAcc-std()-Y" -0.211155120224138
18 2 "tBodyAcc-std()-Z" -0.31437339137931
18 2 "tGravityAcc-mean()-X" 0.883330258448276
18 2 "tGravityAcc-mean()-Y" -0.316619946206897
18 2 "tGravityAcc-mean()-Z" -0.106112549189655
18 2 "tGravityAcc-std()-X" -0.961738807068966
18 2 "tGravityAcc-std()-Y" -0.942056881206897
18 2 "tGravityAcc-std()-Z" -0.907839723965517
18 2 "fBodyAcc-mean()-X" -0.465097261896552
18 2 "fBodyAcc-mean()-Y" -0.363450742586207
18 2 "fBodyAcc-mean()-Z" -0.522728377068965
18 2 "fBodyAcc-std()-X" -0.350639840862069
18 2 "fBodyAcc-std()-Y" -0.190550638155172
18 2 "fBodyAcc-std()-Z" -0.269571390465517
18 3 "tBodyAcc-mean()-X" 0.288439468909091
18 3 "tBodyAcc-mean()-Y" -0.0168666920221818
18 3 "tBodyAcc-mean()-Z" -0.1033908092
18 3 "tBodyAcc-std()-X" -0.302634565090909
18 3 "tBodyAcc-std()-Y" -0.254214045818182
18 3 "tBodyAcc-std()-Z" -0.418610127454545
18 3 "tGravityAcc-mean()-X" 0.932277478363636
18 3 "tGravityAcc-mean()-Y" -0.225809125454545
18 3 "tGravityAcc-mean()-Z" -0.0493636733454545
18 3 "tGravityAcc-std()-X" -0.960404874545455
18 3 "tGravityAcc-std()-Y" -0.932962218181818
18 3 "tGravityAcc-std()-Z" -0.921661749636364
18 3 "fBodyAcc-mean()-X" -0.350086793272727
18 3 "fBodyAcc-mean()-Y" -0.309049613818182
18 3 "fBodyAcc-mean()-Z" -0.505824358
18 3 "fBodyAcc-std()-X" -0.285535871636364
18 3 "fBodyAcc-std()-Y" -0.273798158
18 3 "fBodyAcc-std()-Z" -0.418258649818182
18 4 "tBodyAcc-mean()-X" 0.27727001877193
18 4 "tBodyAcc-mean()-Y" -0.0128691279736842
18 4 "tBodyAcc-mean()-Z" -0.111904775824561
18 4 "tBodyAcc-std()-X" -0.994347988596491
18 4 "tBodyAcc-std()-Y" -0.974928131052632
18 4 "tBodyAcc-std()-Z" -0.977572717017544
18 4 "tGravityAcc-mean()-X" 0.909816469298246
18 4 "tGravityAcc-mean()-Y" 0.12988647622807
18 4 "tGravityAcc-mean()-Z" 0.161877417894737
18 4 "tGravityAcc-std()-X" -0.994043771403509
18 4 "tGravityAcc-std()-Y" -0.984035479473684
18 4 "tGravityAcc-std()-Z" -0.978340183157895
18 4 "fBodyAcc-mean()-X" -0.993144920175439
18 4 "fBodyAcc-mean()-Y" -0.976538530350877
18 4 "fBodyAcc-mean()-Z" -0.982996441403509
18 4 "fBodyAcc-std()-X" -0.994906565789474
18 4 "fBodyAcc-std()-Y" -0.974980068596491
18 4 "fBodyAcc-std()-Z" -0.975722121403509
18 5 "tBodyAcc-mean()-X" 0.278458805890411
18 5 "tBodyAcc-mean()-Y" -0.0166353518150685
18 5 "tBodyAcc-mean()-Z" -0.108453355945205
18 5 "tBodyAcc-std()-X" -0.992019762739726
18 5 "tBodyAcc-std()-Y" -0.95422343630137
18 5 "tBodyAcc-std()-Z" -0.961873909178082
18 5 "tGravityAcc-mean()-X" 0.947573239863014
18 5 "tGravityAcc-mean()-Y" -0.204206320958904
18 5 "tGravityAcc-mean()-Z" -0.0485767106575342
18 5 "tGravityAcc-std()-X" -0.994270075205479
18 5 "tGravityAcc-std()-Y" -0.981335941917808
18 5 "tGravityAcc-std()-Z" -0.976044291369863
18 5 "fBodyAcc-mean()-X" -0.990409919315068
18 5 "fBodyAcc-mean()-Y" -0.961239135479452
18 5 "fBodyAcc-mean()-Z" -0.975772813972603
18 5 "fBodyAcc-std()-X" -0.992789068493151
18 5 "fBodyAcc-std()-Y" -0.952911994794521
18 5 "fBodyAcc-std()-Z" -0.957216177945206
18 6 "tBodyAcc-mean()-X" 0.274691576923077
18 6 "tBodyAcc-mean()-Y" -0.0173937684615385
18 6 "tBodyAcc-mean()-Z" -0.107698927907692
18 6 "tBodyAcc-std()-X" -0.984527649230769
18 6 "tBodyAcc-std()-Y" -0.986160920923077
18 6 "tBodyAcc-std()-Z" -0.987658662307692
18 6 "tGravityAcc-mean()-X" -0.220600509076923
18 6 "tGravityAcc-mean()-Y" 0.719755403692308
18 6 "tGravityAcc-mean()-Z" 0.605495317692308
18 6 "tGravityAcc-std()-X" -0.982715987538462
18 6 "tGravityAcc-std()-Y" -0.994093522615385
18 6 "tGravityAcc-std()-Z" -0.990957249538462
18 6 "fBodyAcc-mean()-X" -0.985179972153846
18 6 "fBodyAcc-mean()-Y" -0.984909884615385
18 6 "fBodyAcc-mean()-Z" -0.988606906307692
18 6 "fBodyAcc-std()-X" -0.984321858307692
18 6 "fBodyAcc-std()-Y" -0.986746450769231
18 6 "fBodyAcc-std()-Z" -0.987224804307692
19 1 "tBodyAcc-mean()-X" 0.273931172307692
19 1 "tBodyAcc-mean()-Y" -0.0191773587903846
19 1 "tBodyAcc-mean()-Z" -0.122736673192308
19 1 "tBodyAcc-std()-X" -0.0489049407963462
19 1 "tBodyAcc-std()-Y" 0.181801561185577
19 1 "tBodyAcc-std()-Z" -0.13947794235
19 1 "tGravityAcc-mean()-X" 0.935222559230769
19 1 "tGravityAcc-mean()-Y" -0.2233381
19 1 "tGravityAcc-mean()-Z" -0.0898428797307692
19 1 "tGravityAcc-std()-X" -0.9698614625
19 1 "tGravityAcc-std()-Y" -0.958651200384615
19 1 "tGravityAcc-std()-Z" -0.929187930961539
19 1 "fBodyAcc-mean()-X" -0.0299815666923077
19 1 "fBodyAcc-mean()-Y" 0.169258575663077
19 1 "fBodyAcc-mean()-Z" -0.104423357596154
19 1 "fBodyAcc-std()-X" -0.0578820787019231
19 1 "fBodyAcc-std()-Y" 0.112615077990385
19 1 "fBodyAcc-std()-Z" -0.233872331063462
19 2 "tBodyAcc-mean()-X" 0.242118808925
19 2 "tBodyAcc-mean()-Y" -0.0303986615775
19 2 "tBodyAcc-mean()-Z" -0.151054607725
19 2 "tBodyAcc-std()-X" -0.1287420952375
19 2 "tBodyAcc-std()-Y" 0.176349922525
19 2 "tBodyAcc-std()-Z" -0.1904685504575
19 2 "tGravityAcc-mean()-X" 0.8294283725
19 2 "tGravityAcc-mean()-Y" -0.3871007085
19 2 "tGravityAcc-mean()-Z" -0.2210087627
19 2 "tGravityAcc-std()-X" -0.916495992
19 2 "tGravityAcc-std()-Y" -0.9010448505
19 2 "tGravityAcc-std()-Z" -0.83693567475
19 2 "fBodyAcc-mean()-X" -0.15687949467775
19 2 "fBodyAcc-mean()-Y" 0.111818164225
19 2 "fBodyAcc-mean()-Z" -0.2196444734075
19 2 "fBodyAcc-std()-X" -0.11993477534
19 2 "fBodyAcc-std()-Y" 0.13255758081125
19 2 "fBodyAcc-std()-Z" -0.2399806950525
19 3 "tBodyAcc-mean()-X" 0.262688053871795
19 3 "tBodyAcc-mean()-Y" -0.0145942275069487
19 3 "tBodyAcc-mean()-Z" -0.133695240660974
19 3 "tBodyAcc-std()-X" 0.626917070512821
